date,flight_id,crew_id,role,duty_hours,status
2025-08-25,I54446,CAB0095,Crew Member,4.014042789678204,COMPLETED
2025-08-25,6E5842,PIL0026,First Officer,3.698515557028538,COMPLETED
2025-08-25,6E5842,PIL0022,Captain,2.554382343162291,COMPLETED
2025-08-25,6E5842,CAB0071,Trainee,3.446771481436021,COMPLETED
2025-08-25,6E5842,CAB0052,Crew Member,2.578049528399892,COMPLETED
2025-08-25,6E5842,CAB0070,Senior Crew,3.125356401633641,COMPLETED
2025-08-25,6E5842,CAB0080,Senior Crew,2.9239372558935814,COMPLETED
2025-08-25,6E6909,PIL0030,Captain,3.001369561235697,COMPLETED
2025-08-25,6E6909,PIL0002,Captain,3.939765140107778,COMPLETED
2025-08-25,6E6909,CAB0053,Crew Member,3.3862957447513997,COMPLETED
2025-08-25,6E6909,CAB0098,Crew Member,2.7714842174998586,COMPLETED
2025-08-25,6E6909,CAB0079,Crew Member,2.538972363968423,COMPLETED
2025-08-25,6E6909,CAB0045,Trainee,3.347790270362874,COMPLETED
2025-08-25,6E6909,CAB0088,Senior Crew,3.3638667559882083,COMPLETED
2025-08-25,6E6909,CAB0062,Trainee,3.09623107984235,COMPLETED
2025-08-25,6E3435,PIL0007,Captain,3.928859435592468,COMPLETED
2025-08-25,6E3435,PIL0020,First Officer,4.050062971838366,COMPLETED
2025-08-25,6E3435,CAB0057,Senior Crew,4.421158493934117,COMPLETED
2025-08-25,6E3435,CAB0062,Trainee,3.671731162901869,COMPLETED
2025-08-25,6E3435,CAB0097,Crew Member,3.5652699924503275,COMPLETED
2025-08-25,6E3435,CAB0059,Crew Member,3.9436781996554595,COMPLETED
2025-08-25,6E3435,CAB0044,Crew Member,4.350618208527272,COMPLETED
2025-08-24,I56838,PIL0005,Captain,3.714697494060647,COMPLETED
2025-08-24,I56838,PIL0022,Captain,2.692026562962498,COMPLETED
2025-08-24,I56838,CAB0056,Senior Crew,2.9119596798957987,COMPLETED
2025-08-24,I56838,CAB0096,Senior Crew,3.153799509333617,COMPLETED
2025-08-24,6E8493,PIL0022,Captain,3.6376370885613127,COMPLETED
2025-08-24,6E8493,PIL0029,Captain,2.8084073785587,COMPLETED
2025-08-24,6E8493,CAB0050,Crew Member,3.3249384798173973,COMPLETED
2025-08-24,6E8493,CAB0100,Crew Member,3.0045769678928007,COMPLETED
2025-08-24,6E8493,CAB0081,Crew Member,3.4164683486660565,COMPLETED
2025-08-24,6E8493,CAB0086,Crew Member,3.1280834765714354,COMPLETED
2025-08-24,6E8493,CAB0048,Senior Crew,3.340336238221083,COMPLETED
2025-08-24,6E8493,CAB0092,Senior Crew,2.648301734807747,COMPLETED
2025-08-24,6E3860,PIL0021,Captain,3.7185237909940527,COMPLETED
2025-08-24,6E3860,PIL0005,Captain,4.589707315243747,COMPLETED
2025-08-24,6E3860,CAB0077,Crew Member,4.101236057958905,COMPLETED
2025-08-24,6E3860,CAB0087,Trainee,3.6434206025402234,COMPLETED
2025-08-24,6E3860,CAB0066,Senior Crew,4.4014715839476555,COMPLETED
2025-08-24,6E3860,CAB0099,Senior Crew,3.6744465661909427,COMPLETED
2025-08-24,6E3860,CAB0073,Crew Member,3.8528778483321187,COMPLETED
2025-08-24,6E9710,PIL0033,Captain,4.196405607445941,COMPLETED
2025-08-24,6E9710,PIL0023,Captain,3.530051576115823,COMPLETED
2025-08-24,6E9710,CAB0089,Crew Member,4.4011891219546015,COMPLETED
2025-08-24,6E9710,CAB0074,Crew Member,3.7608351628039762,COMPLETED
2025-08-24,6E9710,CAB0084,Crew Member,4.367828502164933,COMPLETED
2025-08-24,6E9710,CAB0096,Senior Crew,4.144241400825981,COMPLETED
2025-08-24,6E9710,CAB0069,Trainee,3.520340831067601,COMPLETED
2025-08-24,6E9710,CAB0073,Crew Member,4.224631336899394,COMPLETED
2025-08-24,6E6513,PIL0012,Captain,2.6257126502307466,COMPLETED
2025-08-24,6E6513,PIL0029,Captain,2.7410733773372584,COMPLETED
2025-08-24,6E6513,CAB0061,Senior Crew,3.2546825208681414,COMPLETED
2025-08-24,6E6513,CAB0056,Senior Crew,3.433472791947558,COMPLETED
2025-08-24,6E6513,CAB0080,Senior Crew,2.720129420835764,COMPLETED
2025-08-24,6E6513,CAB0048,Senior Crew,3.3363692930100863,COMPLETED
2025-08-24,6E6513,CAB0051,Senior Crew,3.189991196354306,COMPLETED
2025-08-24,6E6513,CAB0043,Trainee,3.3697592495676885,COMPLETED
2025-08-24,6E2280,PIL0004,First Officer,3.880541442632768,COMPLETED
2025-08-24,6E2280,PIL0037,Captain,4.240837028309372,COMPLETED
2025-08-24,6E2280,CAB0062,Trainee,3.94543367528603,COMPLETED
2025-08-24,6E2280,CAB0099,Senior Crew,4.212248891844014,COMPLETED
2025-08-24,6E2280,CAB0066,Senior Crew,3.8758839547956736,COMPLETED
2025-08-24,6E2280,CAB0069,Trainee,4.427732279783004,COMPLETED
2025-08-24,I54906,PIL0001,Captain,4.321606166486411,COMPLETED
2025-08-24,I54906,PIL0005,Captain,3.624826554110106,COMPLETED
2025-08-24,I54906,CAB0097,Crew Member,4.433524312716631,COMPLETED
2025-08-24,I54906,CAB0086,Crew Member,4.026749749880747,COMPLETED
2025-08-24,6E8070,PIL0010,Captain,2.527651314551113,COMPLETED
2025-08-24,6E8070,PIL0040,Captain,2.721932108160956,COMPLETED
2025-08-24,6E8070,CAB0041,Crew Member,3.1746808415785193,COMPLETED
2025-08-24,6E8070,CAB0054,Crew Member,3.4682351235261706,COMPLETED
2025-08-24,6E8070,CAB0072,Trainee,2.644163260174328,COMPLETED
2025-08-24,6E8070,CAB0084,Crew Member,3.373017109941082,COMPLETED
2025-08-24,6E8070,CAB0065,Senior Crew,2.7841780003902623,COMPLETED
2025-08-24,I58633,PIL0019,First Officer,3.3013726343842382,COMPLETED
2025-08-24,I58633,PIL0034,First Officer,2.951895096780044,COMPLETED
2025-08-24,I58633,CAB0052,Crew Member,2.898937770872746,COMPLETED
2025-08-24,I58633,CAB0057,Senior Crew,2.669271677339278,COMPLETED
2025-08-24,6E9862,PIL0012,Captain,4.365920103455727,COMPLETED
2025-08-24,6E9862,PIL0028,First Officer,4.514584354112651,COMPLETED
2025-08-24,6E9862,CAB0054,Crew Member,4.193425842016273,COMPLETED
2025-08-24,6E9862,CAB0088,Senior Crew,3.7508041325008965,COMPLETED
2025-08-24,6E9862,CAB0069,Trainee,3.752833783165161,COMPLETED
2025-08-24,6E9862,CAB0092,Senior Crew,4.128860585344502,COMPLETED
2025-08-24,6E9862,CAB0077,Crew Member,4.262171105483677,COMPLETED
2025-08-24,6E9862,CAB0049,Crew Member,4.3764856130873655,COMPLETED
2025-08-23,6E1535,PIL0032,First Officer,4.5648441633068355,COMPLETED
2025-08-23,6E1535,PIL0006,Captain,4.373301351135931,COMPLETED
2025-08-23,6E1535,CAB0082,Crew Member,4.4707909905690295,COMPLETED
2025-08-23,6E1535,CAB0069,Trainee,4.287101132535874,COMPLETED
2025-08-23,6E1535,CAB0083,Senior Crew,4.463202640971417,COMPLETED
2025-08-23,6E1535,CAB0096,Senior Crew,4.207270725944455,COMPLETED
2025-08-23,6E1535,CAB0043,Trainee,3.579763425451071,COMPLETED
2025-08-23,I59205,PIL0036,Captain,3.9257692225192047,COMPLETED
2025-08-23,I59205,PIL0007,Captain,3.6789493709027186,COMPLETED
2025-08-23,I59205,CAB0088,Senior Crew,3.918993685310231,COMPLETED
2025-08-23,I59205,CAB0059,Crew Member,4.314796172659976,COMPLETED
2025-08-23,6E2280,PIL0016,First Officer,4.94892530766886,COMPLETED
2025-08-23,6E2280,PIL0031,First Officer,4.271489718364788,COMPLETED
2025-08-23,6E2280,CAB0091,Senior Crew,3.656317221399238,COMPLETED
2025-08-23,6E2280,CAB0074,Crew Member,3.843812903635089,COMPLETED
2025-08-23,6E2280,CAB0073,Crew Member,4.224970804875391,COMPLETED
2025-08-23,6E2280,CAB0087,Trainee,3.5156949353424465,COMPLETED
2025-08-23,I54906,PIL0018,First Officer,4.281653021441743,COMPLETED
2025-08-23,I54906,PIL0020,First Officer,3.928473306077083,COMPLETED
2025-08-23,I54906,CAB0081,Crew Member,3.849082538265237,COMPLETED
2025-08-23,I54906,CAB0047,Senior Crew,3.63209840172874,COMPLETED
2025-08-23,6E5333,PIL0038,Captain,3.6043877710944634,COMPLETED
2025-08-23,6E5333,PIL0037,Captain,3.7304472805899,COMPLETED
2025-08-23,6E5333,CAB0041,Crew Member,3.7443817463418387,COMPLETED
2025-08-23,6E5333,CAB0084,Crew Member,3.5955937363026975,COMPLETED
2025-08-23,6E5333,CAB0056,Senior Crew,3.9406536075491068,COMPLETED
2025-08-23,6E5333,CAB0075,Crew Member,4.17639698649374,COMPLETED
2025-08-23,6E5333,CAB0088,Senior Crew,3.675388585219944,COMPLETED
2025-08-23,6E5333,CAB0074,Crew Member,4.013212658431748,COMPLETED
2025-08-23,6E4624,PIL0014,Captain,2.8709526982415845,COMPLETED
2025-08-23,6E4624,PIL0033,Captain,2.847275602369084,COMPLETED
2025-08-23,6E4624,CAB0060,Trainee,3.213942079826754,COMPLETED
2025-08-23,6E4624,CAB0044,Crew Member,2.5367937242972185,COMPLETED
2025-08-23,6E4624,CAB0078,Trainee,2.877885640772724,COMPLETED
2025-08-23,6E4624,CAB0096,Senior Crew,3.309581302271286,COMPLETED
2025-08-23,6E4624,CAB0073,Crew Member,3.45860855004442,COMPLETED
2025-08-22,6E4775,PIL0004,First Officer,4.705641042320719,COMPLETED
2025-08-22,6E4775,PIL0001,Captain,4.829497487371048,COMPLETED
2025-08-22,6E4775,CAB0091,Senior Crew,3.8795909137547344,COMPLETED
2025-08-22,6E4775,CAB0099,Senior Crew,3.5482022420458366,COMPLETED
2025-08-22,6E4775,CAB0090,Trainee,4.172273517201722,COMPLETED
2025-08-22,6E4775,CAB0074,Crew Member,4.486546765306784,COMPLETED
2025-08-22,6E4775,CAB0073,Crew Member,4.4117963987583835,COMPLETED
2025-08-22,6E4775,CAB0044,Crew Member,4.217296077573428,COMPLETED
2025-08-22,I53286,PIL0015,Captain,3.242367407164991,COMPLETED
2025-08-22,I53286,PIL0014,Captain,3.207052233552236,COMPLETED
2025-08-22,I53286,CAB0060,Trainee,2.942605029780933,COMPLETED
2025-08-22,I53286,CAB0066,Senior Crew,3.051587458948246,COMPLETED
2025-08-22,I55660,PIL0033,Captain,3.7889658688491585,COMPLETED
2025-08-22,I55660,PIL0010,Captain,2.7020122269879945,COMPLETED
2025-08-22,I55660,CAB0066,Senior Crew,2.814077376419847,COMPLETED
2025-08-22,I55660,CAB0099,Senior Crew,2.6921293272018665,COMPLETED
2025-08-22,6E4332,PIL0027,Captain,4.683507326841042,COMPLETED
2025-08-22,6E4332,PIL0001,Captain,3.995322837740041,COMPLETED
2025-08-22,6E4332,CAB0053,Crew Member,4.07366659754901,COMPLETED
2025-08-22,6E4332,CAB0074,Crew Member,4.414208789680812,COMPLETED
2025-08-22,6E4332,CAB0060,Trainee,4.006005334766938,COMPLETED
2025-08-22,6E4332,CAB0081,Crew Member,4.0437014196449175,COMPLETED
2025-08-22,6E4332,CAB0089,Crew Member,3.9716528013283887,COMPLETED
2025-08-22,6E4332,CAB0057,Senior Crew,3.7689043045614814,COMPLETED
2025-08-22,6E1088,PIL0004,First Officer,3.967163786498449,COMPLETED
2025-08-22,6E1088,PIL0012,Captain,4.700351320899744,COMPLETED
2025-08-22,6E1088,CAB0093,Senior Crew,4.159034133083324,COMPLETED
2025-08-22,6E1088,CAB0075,Crew Member,4.235996488330514,COMPLETED
2025-08-22,6E1088,CAB0088,Senior Crew,4.436483248017075,COMPLETED
2025-08-22,6E1088,CAB0091,Senior Crew,4.459752104400357,COMPLETED
2025-08-22,6E1088,CAB0041,Crew Member,4.468968130321995,COMPLETED
2025-08-22,6E1088,CAB0052,Crew Member,4.125641628202522,COMPLETED
2025-08-22,I56471,PIL0039,First Officer,4.7420824594539095,COMPLETED
2025-08-22,I56471,PIL0014,Captain,4.507981807103489,COMPLETED
2025-08-22,I56471,CAB0071,Trainee,4.2492753368241045,COMPLETED
2025-08-22,I56471,CAB0081,Crew Member,3.6961393497338717,COMPLETED
2025-08-22,6E8092,PIL0015,Captain,4.598799243951538,COMPLETED
2025-08-22,6E8092,PIL0029,Captain,4.394539637329052,COMPLETED
2025-08-22,6E8092,CAB0079,Crew Member,4.169768902389601,COMPLETED
2025-08-22,6E8092,CAB0084,Crew Member,3.823716213822767,COMPLETED
2025-08-22,6E8092,CAB0081,Crew Member,4.0091591292096584,COMPLETED
2025-08-22,6E8092,CAB0043,Trainee,4.17381414576368,COMPLETED
2025-08-22,6E6383,PIL0033,Captain,4.127736146427894,COMPLETED
2025-08-22,6E6383,PIL0038,Captain,3.557643377966922,COMPLETED
2025-08-22,6E6383,CAB0067,Senior Crew,3.898628961644075,COMPLETED
2025-08-22,6E6383,CAB0075,Crew Member,4.258305713513293,COMPLETED
2025-08-22,6E6383,CAB0056,Senior Crew,4.150883485123869,COMPLETED
2025-08-22,6E6383,CAB0058,Senior Crew,3.677798338565249,COMPLETED
2025-08-21,6E6388,PIL0001,Captain,3.3372122401044133,COMPLETED
2025-08-21,6E6388,PIL0035,Captain,3.168885939927014,COMPLETED
2025-08-21,6E6388,CAB0066,Senior Crew,3.2047842934477266,COMPLETED
2025-08-21,6E6388,CAB0056,Senior Crew,3.3508059579674487,COMPLETED
2025-08-21,6E6388,CAB0097,Crew Member,3.454378600220893,COMPLETED
2025-08-21,6E6388,CAB0067,Senior Crew,2.7109692897116995,COMPLETED
2025-08-21,6E5842,PIL0035,Captain,3.2707860389036836,COMPLETED
2025-08-21,6E5842,PIL0020,First Officer,2.5158506841616646,COMPLETED
2025-08-21,6E5842,CAB0100,Crew Member,2.889031354067711,COMPLETED
2025-08-21,6E5842,CAB0095,Crew Member,3.4981978468860953,COMPLETED
2025-08-21,6E5842,CAB0066,Senior Crew,3.4765071903006257,COMPLETED
2025-08-21,6E5842,CAB0083,Senior Crew,3.461745376704595,COMPLETED
2025-08-21,I52808,PIL0030,Captain,4.904715180061471,COMPLETED
2025-08-21,I52808,PIL0018,First Officer,3.976124200574578,COMPLETED
2025-08-21,I52808,CAB0043,Trainee,4.103601920221237,COMPLETED
2025-08-21,I52808,CAB0042,Trainee,4.431224759178898,COMPLETED
2025-08-21,6E8070,PIL0030,Captain,4.287763684901336,COMPLETED
2025-08-21,6E8070,PIL0037,Captain,4.752106932165452,COMPLETED
2025-08-21,6E8070,CAB0051,Senior Crew,4.220324277326402,COMPLETED
2025-08-21,6E8070,CAB0062,Trainee,4.329957918955318,COMPLETED
2025-08-21,6E8070,CAB0067,Senior Crew,3.7005095235508874,COMPLETED
2025-08-21,6E8070,CAB0094,Senior Crew,4.388887939656483,COMPLETED
2025-08-21,I52471,PIL0023,Captain,3.7828455450161034,COMPLETED
2025-08-21,I52471,PIL0029,Captain,2.7664838617792586,COMPLETED
2025-08-21,I52471,CAB0068,Trainee,3.449336308524924,COMPLETED
2025-08-21,I52471,CAB0085,Crew Member,2.5112208899774626,COMPLETED
2025-08-21,6E1631,PIL0022,Captain,3.014872892348115,COMPLETED
2025-08-21,6E1631,PIL0024,First Officer,3.0812198402759456,COMPLETED
2025-08-21,6E1631,CAB0078,Trainee,2.6304394545333465,COMPLETED
2025-08-21,6E1631,CAB0041,Crew Member,3.2975655525345218,COMPLETED
2025-08-21,6E1631,CAB0047,Senior Crew,3.2098270749198763,COMPLETED
2025-08-21,6E1631,CAB0073,Crew Member,3.027436084929228,COMPLETED
2025-08-21,6E1631,CAB0061,Senior Crew,3.01455309133378,COMPLETED
2025-08-21,6E1631,CAB0045,Trainee,2.587479605750928,COMPLETED
2025-08-21,I54030,PIL0018,First Officer,3.697303200971991,COMPLETED
2025-08-21,I54030,PIL0025,First Officer,2.8042611911210202,COMPLETED
2025-08-21,I54030,CAB0069,Trainee,2.7910788813756464,COMPLETED
2025-08-21,I54030,CAB0071,Trainee,2.6295266099003523,COMPLETED
2025-08-21,6E5333,PIL0020,First Officer,4.596613822601823,COMPLETED
2025-08-21,6E5333,PIL0028,First Officer,4.194844456113543,COMPLETED
2025-08-21,6E5333,CAB0050,Crew Member,3.6442532690778107,COMPLETED
2025-08-21,6E5333,CAB0064,Senior Crew,4.122291375837642,COMPLETED
2025-08-21,6E5333,CAB0062,Trainee,3.9622309659078025,COMPLETED
2025-08-21,6E5333,CAB0072,Trainee,4.435671863081726,COMPLETED
2025-08-21,6E5333,CAB0057,Senior Crew,3.8918939209359134,COMPLETED
2025-08-21,6E5333,CAB0056,Senior Crew,3.902865739150104,COMPLETED
2025-08-21,6E9710,PIL0005,Captain,4.322949666029399,COMPLETED
2025-08-21,6E9710,PIL0012,Captain,3.5179074499312737,COMPLETED
2025-08-21,6E9710,CAB0090,Trainee,3.928149441992352,COMPLETED
2025-08-21,6E9710,CAB0093,Senior Crew,3.9036736576240276,COMPLETED
2025-08-21,6E9710,CAB0069,Trainee,4.212661225646746,COMPLETED
2025-08-21,6E9710,CAB0067,Senior Crew,4.41779562611068,COMPLETED
2025-08-21,6E9710,CAB0089,Crew Member,4.166756061307377,COMPLETED
2025-08-21,6E9710,CAB0084,Crew Member,3.9715825960942324,COMPLETED
2025-08-21,6E7306,PIL0005,Captain,3.3261485895582297,COMPLETED
2025-08-21,6E7306,PIL0018,First Officer,2.8757521370439094,COMPLETED
2025-08-21,6E7306,CAB0053,Crew Member,3.2153532125002053,COMPLETED
2025-08-21,6E7306,CAB0058,Senior Crew,2.8728099892032057,COMPLETED
2025-08-21,6E7306,CAB0085,Crew Member,3.17967586749064,COMPLETED
2025-08-21,6E7306,CAB0041,Crew Member,3.212958815559526,COMPLETED
2025-08-21,6E7306,CAB0052,Crew Member,3.4353422813969052,COMPLETED
2025-08-21,6E1954,PIL0002,Captain,2.947586382804821,COMPLETED
2025-08-21,6E1954,PIL0039,First Officer,2.562076293549582,COMPLETED
2025-08-21,6E1954,CAB0063,Crew Member,3.43386703985132,COMPLETED
2025-08-21,6E1954,CAB0080,Senior Crew,2.537351634815813,COMPLETED
2025-08-21,6E1954,CAB0090,Trainee,3.000264507477462,COMPLETED
2025-08-21,6E1954,CAB0069,Trainee,3.3544229603276183,COMPLETED
2025-08-21,6E1954,CAB0066,Senior Crew,3.0879742483703483,COMPLETED
2025-08-21,6E1954,CAB0092,Senior Crew,2.7768705169651566,COMPLETED
2025-08-21,I5893,PIL0036,Captain,3.521942808807605,COMPLETED
2025-08-21,I5893,PIL0010,Captain,4.81898248889759,COMPLETED
2025-08-21,I5893,CAB0086,Crew Member,4.167548272334337,COMPLETED
2025-08-21,I5893,CAB0084,Crew Member,3.861488429965248,COMPLETED
2025-08-21,6E9096,PIL0038,Captain,4.947234688208372,COMPLETED
2025-08-21,6E9096,PIL0004,First Officer,4.357523489148907,COMPLETED
2025-08-21,6E9096,CAB0052,Crew Member,4.0844699316446125,COMPLETED
2025-08-21,6E9096,CAB0067,Senior Crew,3.890562102427032,COMPLETED
2025-08-21,6E9096,CAB0055,Crew Member,3.609597870335127,COMPLETED
2025-08-21,6E9096,CAB0078,Trainee,4.395445313766707,COMPLETED
2025-08-21,I54905,PIL0027,Captain,3.885116131151837,COMPLETED
2025-08-21,I54905,PIL0030,Captain,4.41687405925059,COMPLETED
2025-08-21,I54905,CAB0071,Trainee,4.1554896235330006,COMPLETED
2025-08-21,I54905,CAB0094,Senior Crew,3.966922177563715,COMPLETED
2025-08-20,6E2443,PIL0018,First Officer,3.706838071702945,COMPLETED
2025-08-20,6E2443,PIL0039,First Officer,3.7900251293643183,COMPLETED
2025-08-20,6E2443,CAB0092,Senior Crew,3.2867967090645758,COMPLETED
2025-08-20,6E2443,CAB0052,Crew Member,3.423476037818384,COMPLETED
2025-08-20,6E2443,CAB0051,Senior Crew,3.0993003890163724,COMPLETED
2025-08-20,6E2443,CAB0083,Senior Crew,2.687108422917253,COMPLETED
2025-08-20,6E2443,CAB0070,Senior Crew,3.2821940360464525,COMPLETED
2025-08-20,I59255,PIL0022,Captain,3.6039915510980545,COMPLETED
2025-08-20,I59255,PIL0019,First Officer,3.6556482931018506,COMPLETED
2025-08-20,I59255,CAB0086,Crew Member,3.470293732748752,COMPLETED
2025-08-20,I59255,CAB0043,Trainee,2.8446731410125476,COMPLETED
2025-08-20,I56476,PIL0034,First Officer,4.808080147069241,COMPLETED
2025-08-20,I56476,PIL0005,Captain,4.090580609798293,COMPLETED
2025-08-20,I56476,CAB0085,Crew Member,3.8732549590164753,COMPLETED
2025-08-20,I56476,CAB0047,Senior Crew,4.005783300120049,COMPLETED
2025-08-20,I56128,PIL0021,Captain,4.249861935043711,COMPLETED
2025-08-20,I56128,PIL0016,First Officer,4.810885519078866,COMPLETED
2025-08-20,I56128,CAB0049,Crew Member,4.426481100711403,COMPLETED
2025-08-20,I56128,CAB0063,Crew Member,3.8539717479788638,COMPLETED
2025-08-20,6E8784,PIL0035,Captain,2.604454473962591,COMPLETED
2025-08-20,6E8784,PIL0013,First Officer,3.329304090288657,COMPLETED
2025-08-20,6E8784,CAB0089,Crew Member,3.3155869805157687,COMPLETED
2025-08-20,6E8784,CAB0077,Crew Member,3.127445609816942,COMPLETED
2025-08-20,6E8784,CAB0086,Crew Member,2.500252454490562,COMPLETED
2025-08-20,6E8784,CAB0082,Crew Member,3.263174385609739,COMPLETED
2025-08-20,6E8784,CAB0042,Trainee,3.246848121296118,COMPLETED
2025-08-20,6E1050,PIL0008,First Officer,3.565018429890989,COMPLETED
2025-08-20,6E1050,PIL0012,Captain,4.046640217002876,COMPLETED
2025-08-20,6E1050,CAB0045,Trainee,4.106124388882978,COMPLETED
2025-08-20,6E1050,CAB0042,Trainee,3.9891799615470362,COMPLETED
2025-08-20,6E1050,CAB0060,Trainee,3.595975696696113,COMPLETED
2025-08-20,6E1050,CAB0074,Crew Member,3.8956174657932685,COMPLETED
2025-08-20,I58880,PIL0014,Captain,3.6318092990430815,COMPLETED
2025-08-20,I58880,PIL0006,Captain,2.7184686940397467,COMPLETED
2025-08-20,I58880,CAB0053,Crew Member,2.555547233487646,COMPLETED
2025-08-20,I58880,CAB0066,Senior Crew,2.6487415098714973,COMPLETED
2025-08-20,I58633,PIL0022,Captain,3.2996182334869477,COMPLETED
2025-08-20,I58633,PIL0028,First Officer,3.3672110106431807,COMPLETED
2025-08-20,I58633,CAB0060,Trainee,2.591349227170581,COMPLETED
2025-08-20,I58633,CAB0064,Senior Crew,3.4705422561557597,COMPLETED
2025-08-19,6E9965,PIL0014,Captain,4.634914534606988,COMPLETED
2025-08-19,6E9965,PIL0005,Captain,3.9098546291959213,COMPLETED
2025-08-19,6E9965,CAB0049,Crew Member,3.7673375624116643,COMPLETED
2025-08-19,6E9965,CAB0070,Senior Crew,3.5632243392506338,COMPLETED
2025-08-19,6E9965,CAB0079,Crew Member,4.295450958177588,COMPLETED
2025-08-19,6E9965,CAB0076,Senior Crew,4.121759386095397,COMPLETED
2025-08-19,6E1088,PIL0006,Captain,4.781738920093504,COMPLETED
2025-08-19,6E1088,PIL0018,First Officer,4.220867379033018,COMPLETED
2025-08-19,6E1088,CAB0092,Senior Crew,3.836296541269758,COMPLETED
2025-08-19,6E1088,CAB0057,Senior Crew,3.712678128009699,COMPLETED
2025-08-19,6E1088,CAB0048,Senior Crew,4.06197523931375,COMPLETED
2025-08-19,6E1088,CAB0073,Crew Member,4.037828279126749,COMPLETED
2025-08-19,6E1088,CAB0074,Crew Member,4.091023988195322,COMPLETED
2025-08-19,6E1088,CAB0097,Crew Member,3.847533862660349,COMPLETED
2025-08-19,I56569,PIL0029,Captain,2.769675746465566,COMPLETED
2025-08-19,I56569,PIL0030,Captain,3.3195527365392064,COMPLETED
2025-08-19,I56569,CAB0074,Crew Member,2.7366553794797137,COMPLETED
2025-08-19,I56569,CAB0084,Crew Member,2.6433756710682395,COMPLETED
2025-08-19,I56476,PIL0034,First Officer,3.705352108546089,COMPLETED
2025-08-19,I56476,PIL0006,Captain,3.9287572169958933,COMPLETED
2025-08-19,I56476,CAB0090,Trainee,4.349268750438181,COMPLETED
2025-08-19,I56476,CAB0048,Senior Crew,4.169890867858407,COMPLETED
2025-08-19,I57670,PIL0024,First Officer,3.150000813287412,COMPLETED
2025-08-19,I57670,PIL0001,Captain,3.9444703720979075,COMPLETED
2025-08-19,I57670,CAB0067,Senior Crew,3.1946222874404766,COMPLETED
2025-08-19,I57670,CAB0076,Senior Crew,2.8818390965611265,COMPLETED
2025-08-19,6E8092,PIL0020,First Officer,3.7319113051055623,COMPLETED
2025-08-19,6E8092,PIL0009,First Officer,3.809821954653344,COMPLETED
2025-08-19,6E8092,CAB0088,Senior Crew,3.75971110406633,COMPLETED
2025-08-19,6E8092,CAB0045,Trainee,3.9867793508015437,COMPLETED
2025-08-19,6E8092,CAB0069,Trainee,3.960979786693357,COMPLETED
2025-08-19,6E8092,CAB0095,Crew Member,3.9334082173718405,COMPLETED
2025-08-19,6E7306,PIL0038,Captain,3.2641028042964555,COMPLETED
2025-08-19,6E7306,PIL0037,Captain,3.5879658633110507,COMPLETED
2025-08-19,6E7306,CAB0081,Crew Member,2.655093606271002,COMPLETED
2025-08-19,6E7306,CAB0060,Trainee,2.7679964487953637,COMPLETED
2025-08-19,6E7306,CAB0068,Trainee,2.8931770315876006,COMPLETED
2025-08-19,6E7306,CAB0088,Senior Crew,2.7799296216564433,COMPLETED
2025-08-19,6E7306,CAB0053,Crew Member,2.7278102906761315,COMPLETED
2025-08-19,I54446,PIL0028,First Officer,4.63509846968844,COMPLETED
2025-08-19,I54446,PIL0012,Captain,3.8272624644169584,COMPLETED
2025-08-19,I54446,CAB0053,Crew Member,3.570330592087439,COMPLETED
2025-08-19,I54446,CAB0091,Senior Crew,4.257033056941202,COMPLETED
2025-08-19,6E6909,PIL0005,Captain,3.0868423319252245,COMPLETED
2025-08-19,6E6909,PIL0003,Captain,2.597360044322005,COMPLETED
2025-08-19,6E6909,CAB0045,Trainee,3.4343756796404206,COMPLETED
2025-08-19,6E6909,CAB0100,Crew Member,2.740548848214587,COMPLETED
2025-08-19,6E6909,CAB0081,Crew Member,2.774024694038486,COMPLETED
2025-08-19,6E6909,CAB0083,Senior Crew,3.4207379356930563,COMPLETED
2025-08-19,6E6909,CAB0071,Trainee,2.576739513745256,COMPLETED
2025-08-19,6E6909,CAB0070,Senior Crew,3.10956082190481,COMPLETED
2025-08-19,6E335,PIL0023,Captain,3.4647421767450126,COMPLETED
2025-08-19,6E335,PIL0009,First Officer,3.0913566041939515,COMPLETED
2025-08-19,6E335,CAB0070,Senior Crew,3.489934951463,COMPLETED
2025-08-19,6E335,CAB0071,Trainee,3.0812827319610596,COMPLETED
2025-08-19,6E335,CAB0095,Crew Member,2.608881616031166,COMPLETED
2025-08-19,6E335,CAB0064,Senior Crew,2.9591299077754365,COMPLETED
2025-08-19,6E335,CAB0083,Senior Crew,3.287601146461644,COMPLETED
2025-08-19,I58633,PIL0034,First Officer,3.7209321757025844,COMPLETED
2025-08-19,I58633,PIL0017,Captain,3.773031890324399,COMPLETED
2025-08-19,I58633,CAB0044,Crew Member,2.861339419769484,COMPLETED
2025-08-19,I58633,CAB0041,Crew Member,2.6436764363547702,COMPLETED
2025-08-18,6E5726,PIL0002,Captain,4.056729569420262,COMPLETED
2025-08-18,6E5726,PIL0025,First Officer,4.440457863209155,COMPLETED
2025-08-18,6E5726,CAB0042,Trainee,4.417541081596636,COMPLETED
2025-08-18,6E5726,CAB0078,Trainee,3.7551113871664383,COMPLETED
2025-08-18,6E5726,CAB0091,Senior Crew,4.053036853458561,COMPLETED
2025-08-18,6E5726,CAB0062,Trainee,3.6757725100474605,COMPLETED
